SITE NAME,COUNTRY,LAT,LON,BEARING,independent_intersection_lat,d_I (current),d_II,d_III,d_IV,d_V,d_min_5pole,nearest_pole_5pole,d_min_6pole,nearest_pole_6pole
Chicanná,Mexico,18.5069,-89.4862,2.0,87.22142552923623,2.778574470763772,11.221425529236228,15.021425529236225,23.121425529236234,34.92142552923623,2.778574470763772,I (current),2.778574470763772,I (current)
Teopanzolco,Mexico,18.9305,-99.222,2.0,87.62455416416134,2.3754458358386614,11.624554164161339,15.424554164161336,23.524554164161344,35.32455416416134,2.3754458358386614,I (current),2.3754458358386614,I (current)
Tell al-Rimah (Taya),Iraq,36.2589,42.4479,-3.0,87.5806842408479,2.4193157591520986,11.580684240847901,15.380684240847899,23.480684240847907,35.280684240847904,2.4193157591520986,I (current),2.4193157591520986,I (current)
Lothal,India,22.5222,72.2492,-2.0,87.86455567732285,2.135444322677145,11.864555677322855,15.664555677322852,23.76455567732286,35.56455567732286,2.135444322677145,I (current),2.135444322677145,I (current)
Chau Say Tevoda,Cambodia,13.4336,103.877,-1.0,87.98109189682688,2.0189081031731178,11.981091896826882,15.78109189682688,23.881091896826888,35.681091896826885,2.0189081031731178,I (current),2.0189081031731178,I (current)
Pre Rup,Cambodia,13.435,103.9205,-1.0,87.97831082238812,2.0216891776118757,11.978310822388124,15.778310822388121,23.87831082238813,35.67831082238813,2.0216891776118757,I (current),2.0216891776118757,I (current)
Beng Malea,Cambodia,13.475,104.228,-1.0,87.95861919740436,2.04138080259564,11.95861919740436,15.758619197404357,23.858619197404366,35.65861919740436,2.04138080259564,I (current),2.04138080259564,I (current)
Seila Pyramid,Egypt,29.3826,31.0535,-2.0,88.22557145290484,1.7744285470951553,12.225571452904845,16.025571452904842,24.12557145290485,35.92557145290485,1.7744285470951553,I (current),1.7744285470951553,I (current)
Mons Claudianus,Egypt,26.8091,33.4869,-2.0,88.19518378001293,1.8048162199870745,12.195183780012925,15.995183780012923,24.09518378001293,35.89518378001293,1.8048162199870745,I (current),1.8048162199870745,I (current)
Timgad,Algeria,35.4847,6.4668,-1.5,88.49872221042652,1.5012777895734786,12.498722210426521,16.29872221042652,24.398722210426527,36.198722210426524,1.5012777895734786,I (current),1.5012777895734786,I (current)
Temples of Bagan (small cluster),Myanmar,21.1811,94.8697,-1.0,88.47438788498316,1.5256121150168411,12.474387884983159,16.274387884983156,24.374387884983165,36.17438788498316,1.5256121150168411,I (current),1.5256121150168411,I (current)
Mingun Stupa,Myanmar,22.0509,96.0175,-1.0,88.44232134708335,1.5576786529166498,12.44232134708335,16.242321347083347,24.342321347083356,36.14232134708335,1.5576786529166498,I (current),1.5576786529166498,I (current)
Dzibilchaltun,Mexico,21.0911,-89.5917,1.0,88.62828216779968,1.3717178322003178,12.628282167799682,16.42828216779968,24.528282167799688,36.328282167799685,1.3717178322003178,I (current),1.3717178322003178,I (current)
Yaxha,Guatemala,17.0792,-89.4027,1.0,88.58784236864074,1.412157631359264,12.587842368640736,16.387842368640733,24.48784236864074,36.28784236864074,1.412157631359264,I (current),1.412157631359264,I (current)
Kfar Bar'am synagogue,Israel,33.044,35.414,-1.5,88.73410456124786,1.265895438752139,12.734104561247861,16.534104561247858,24.634104561247867,36.434104561247864,1.265895438752139,I (current),1.265895438752139,I (current)
Teopanzolco,Mexico,18.9301,-99.2224,1.0,88.80692069553577,1.1930793044642343,12.806920695535766,16.606920695535763,24.70692069553577,36.50692069553577,1.1930793044642343,I (current),1.1930793044642343,I (current)
Baksei Chamkrong,Cambodia,13.4253,103.8582,-0.5,88.99457694316779,1.005423056832214,12.994576943167786,16.794576943167783,24.89457694316779,36.69457694316779,1.005423056832214,I (current),1.005423056832214,I (current)
Djedefre's Pyramid,Egypt,30.0321,31.0748,-1.0,89.11707817734609,0.8829218226539126,13.117078177346087,16.917078177346085,25.017078177346093,36.81707817734609,0.8829218226539126,I (current),0.8829218226539126,I (current)
Jerash,Jordan,32.2737,35.8906,-1.0,89.14907743947458,0.8509225605254187,13.149077439474581,16.94907743947458,25.049077439474587,36.849077439474584,0.8509225605254187,I (current),0.8509225605254187,I (current)
Jerash,Jordan,32.2722,35.8913,-1.0,89.1490645125082,0.850935487491796,13.149064512508204,16.9490645125082,25.04906451250821,36.84906451250821,0.850935487491796,I (current),0.850935487491796,I (current)
Arg-é Bam,Iran,29.114,58.3694,-1.0,89.09135546206072,0.9086445379392813,13.091355462060719,16.891355462060716,24.991355462060724,36.79135546206072,0.9086445379392813,I (current),0.9086445379392813,I (current)
Resafe,Syria,35.629,38.7581,-1.0,89.18563733344985,0.8143626665501529,13.185637333449847,16.985637333449844,25.085637333449853,36.88563733344985,0.8143626665501529,I (current),0.8143626665501529,I (current)
Dzibilchaltun,Mexico,21.091,-89.59,0.5,89.31172893966735,0.688271060332653,13.311728939667347,17.111728939667344,25.211728939667353,37.01172893966735,0.688271060332653,I (current),0.688271060332653,I (current)
Srirangam Temple,India,10.863,78.69,-0.399999999999977,89.51526285446226,0.4847371455377356,13.515262854462264,17.31526285446226,25.41526285446227,37.21526285446227,0.4847371455377356,I (current),0.4847371455377356,I (current)
West Baray,Cambodia,13.434,103.8,-0.199999999999989,89.59943465399118,0.4005653460088183,13.599434653991182,17.39943465399118,25.499434653991187,37.299434653991185,0.4005653460088183,I (current),0.4005653460088183,I (current)
Phnom Bakheng,Cambodia,13.4235,103.856,-0.199999999999989,89.59871139325956,0.40128860674043665,13.598711393259563,17.39871139325956,25.49871139325957,37.298711393259566,0.40128860674043665,I (current),0.40128860674043665,I (current)
Preah Ko,Cambodia,13.344,103.973,-0.199999999999989,89.5970971164991,0.4029028835009001,13.5970971164991,17.397097116499097,25.497097116499106,37.2970971164991,0.4029028835009001,I (current),0.4029028835009001,I (current)
Bakong,Cambodia,13.336,103.974,-0.199999999999989,89.59707137423963,0.40292862576036725,13.597071374239633,17.39707137423963,25.49707137423964,37.297071374239636,0.40292862576036725,I (current),0.40292862576036725,I (current)
Konark Sun Temple,India,19.8875,86.0945,-0.199999999999989,89.74173799196211,0.2582620080378888,13.741737991962111,17.54173799196211,25.641737991962117,37.441737991962114,0.2582620080378888,I (current),0.2582620080378888,I (current)
Angkor Wat,Cambodia,13.4125,103.867,-0.100000000000023,89.79942187132714,0.20057812867285918,13.79942187132714,17.599421871327138,25.699421871327147,37.499421871327144,0.20057812867285918,I (current),0.20057812867285918,I (current)
El Tajín,Mexico,20.4476,-97.3779,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Ek' Balam,Mexico,20.8907,-88.13605,0.1,89.8577995669509,0.1422004330490978,13.857799566950902,17.6577995669509,25.757799566950908,37.557799566950905,0.1422004330490978,I (current),0.1422004330490978,I (current)
Ek' Balam,Mexico,20.8924,-88.136,0.1,89.85780104287501,0.14219895712498953,13.85780104287501,17.657801042875008,25.757801042875016,37.55780104287501,0.14219895712498953,I (current),0.14219895712498953,I (current)
Conímbriga,Portugal,40.0991,-8.4935,-0.100000000000023,89.87758100178553,0.12241899821447078,13.87758100178553,17.677581001785526,25.777581001785535,37.57758100178553,0.12241899821447078,I (current),0.12241899821447078,I (current)
Chaco Canyon,USA,36.06,-107.97,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Xochicalco,Mexico,18.8033,-99.2963,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Texcotzingo,Mexico,19.4973,-98.8181,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Tamtoc,Mexico,21.9253,-98.8132,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Cacaxtla,Mexico,19.2445,-98.3379,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Castillo de Teayo,Mexico,20.75,-97.6333,-1.0,-88.78253599494086,178.78253599494087,164.78253599494087,160.98253599494086,152.88253599494084,141.08253599494086,141.08253599494086,V,130.78253599494087,VI
Cantona,Mexico,19.5538,-97.4909,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Cempoala,Mexico,19.4477,-96.4014,-1.0,-88.7500780143136,178.7500780143136,164.7500780143136,160.9500780143136,152.8500780143136,141.0500780143136,141.0500780143136,V,130.7500780143136,VI
Palenque,Mexico,17.4841,-92.0462,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Q'umarkaj,Guatemala,15.0239,-91.1718,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Mixco Viejo,Mexico,14.8741,-90.6625,0.1,89.85982114273165,0.14017885726835289,13.859821142731647,17.659821142731644,25.759821142731653,37.55982114273165,0.14017885726835289,I (current),0.14017885726835289,I (current)
Ceibal,Guatemala,16.5136,-90.0613,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Oxkintok,Mexico,20.5604,-89.9538,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Nakbe,Guatemala,17.6828,-89.8331,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Calakmul,Mexico,18.1067,-89.8116,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Dzibilchaltun,Mexico,21.091,-89.59,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Chicanná,Mexico,18.5096,-89.4888,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Nakum,Guatemala,17.176,-89.4051,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Naranjo,Guatemala,17.1335,-89.262,0.1,89.85771212794666,0.1422878720533447,13.857712127946655,17.657712127946652,25.75771212794666,37.55771212794666,0.1422878720533447,I (current),0.1422878720533447,I (current)
Holmul,Guatemala,17.3103,-89.2592,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
El Pilar,Belize,17.2567,-89.1553,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Copán,Honduras,14.8373,-89.1415,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Chichen Itza,Mexico,20.681,-88.57,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Inca-Caranqui,Ecuador,0.3224,-78.1218,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Vichama,Peru,-11.0239,-77.6338,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Wanuku Pampa,Peru,-9.8754,-76.8164,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Cusco,Peru,-13.5077,-71.9822,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Dougga,Tunesia,36.4222,9.2183,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Agrigento,Italy,37.2896,13.592,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Messene,Greece,37.1777,21.9189,1.0,-89.14316808493255,179.14316808493254,165.14316808493254,161.34316808493256,153.24316808493256,141.44316808493255,141.44316808493255,V,131.14316808493254,VI
Ohoden-Valoga,Bulgaria,43.3743,23.7293,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Asagipinar,Turkey,41.7215,27.2262,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Priene,Greece,37.6591,27.2982,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Patara,Turkey,36.2631,29.3177,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Pyramids of Giza,Egypt,29.976,31.133,-0.0500000000000114,89.95576254291667,0.0442374570833266,13.955762542916673,17.75576254291667,25.85576254291668,37.655762542916676,0.0442374570833266,I (current),0.0442374570833266,I (current)
Pyramid of Meidum,Egypt,29.3883,31.1572,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Niuserra's Pyramid,Egypt,29.904,31.1938,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Sahure's Pyramid,Egypt,29.8976,31.2033,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Red Pyramid,Egypt,29.8086,31.2064,1.0,-89.11230565036574,179.11230565036573,165.11230565036573,161.31230565036574,153.21230565036575,141.41230565036574,141.41230565036574,V,131.11230565036573,VI
Bent Pyramid,Egypt,29.7902,31.2094,1.0,-89.11215333702398,179.11215333702398,165.11215333702398,161.31215333702397,153.21215333702398,141.412153337024,141.412153337024,V,131.11215333702398,VI
Saqqara,Egypt,29.8544,31.2191,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Pyramid of List,Egypt,29.5601,31.2213,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Philae,Egypt,24.0252,32.8846,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Kanlidivane,Turkey,36.5231,34.1233,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Nabi Samuel,West Bank,31.8327,35.1802,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Masada ,Israel,31.316,35.353,-0.100000000000023,89.91383244186245,0.08616755813754651,13.913832441862453,17.71383244186245,25.81383244186246,37.613832441862456,0.08616755813754651,I (current),0.08616755813754651,I (current)
Roma Havuzu Sarikaya,Turkey,39.495,35.3766,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Qumran,Israel,31.7417,35.4596,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Belvoir Fortress,Israel,32.5955,35.5215,-0.100000000000023,89.91505738784765,0.08494261215234644,13.915057387847654,17.71505738784765,25.81505738784766,37.615057387847656,0.08494261215234644,I (current),0.08494261215234644,I (current)
Byblos,Lebanon,34.1199,35.6464,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Haran,Turkey,36.8638,39.0305,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Mari,Syria,34.5522,40.888,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Unknown Ruin at Assur,Iraq,35.4561,43.2576,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Nimrud,Iraq,36.097,43.3303,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Sippar (Sumer),Iraq,33.0609,44.2557,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Babylon New,Iraq,32.5422,44.4211,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Shahr-e Sukhteh,Iran,30.5954,61.3263,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Harappa,Pakistan,30.629,72.864,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Kanheri,India,19.2084,72.9058,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
"Durga temple, Aihole",India,16.0206,75.8819,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Hampi,India,15.3325,76.4596,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Padmanabhaswamy temple,India,8.4827,76.9438,-0.5,89.40266780863973,0.597332191360266,13.402667808639734,17.20266780863973,25.30266780863974,37.10266780863974,0.597332191360266,I (current),0.597332191360266,I (current)
Bijamandal Temple,India,23.5285,77.8012,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Warangal,India,17.9611,79.6145,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Warangal,India,17.9564,79.6154,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Lumbini,Nepal,27.484,83.273,0.9,-88.95843179997617,178.95843179997615,164.95843179997615,161.15843179997617,153.05843179997618,141.25843179997617,141.25843179997617,V,130.95843179997615,VI
Temples of Bagan (medium cluster),Myanmar,21.1768,94.8744,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Temples of Bagan (very large cluster),Myanmar,21.1841,94.8818,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
Tomb of Emperor Wen of Sui,China,34.2878,108.02289,0.0,90.0,0.0,14.0,17.799999999999997,25.900000000000006,37.7,0.0,I (current),0.0,I (current)
